EIN2,F9_00_ORG_NAME_L1,F9_00_ORG_ADDR_CITY,F9_00_ORG_ADDR_STATE,F9_08_REV_PROG_DESC
EIN-39-0610595,SHEBOYGAN COUNTY FAIR ASSOCIATION,PLYMOUTH,WI,711310.0
EIN-39-0704510,TRI-COUNTY MEMORIAL HOSPITAL INC,WHITEHALL,WI,621400.0
EIN-39-0749512,GREATER MILWAUKEE COMMITTEE FOR COMMUNITY DEVELOPMENT,MILWAUKEE,WI,900099.0
EIN-39-0753107,GENEVA LAKE WATER SAFETY COMM INC,WILLIAMS BAY,WI,900099.0
EIN-39-0773233,PROGRESSIVE INC,MADISON,WI,511120.0
EIN-39-0773970,LADD MEMORIAL HOSPITAL,OSCEOLA,WI,621990.0
EIN-39-0785483,PAINE ART CENTER & GARDENS INC,OSHKOSH,WI,713990.0
EIN-39-0790565,OAKWOOD VILLAGE UNIVERSITY WOODS HOMES INC,MADISON,WI,812900.0
EIN-39-0796251,CENTRAL WISCONSIN STATE FAIR ASSOCIATION OF MARSHFIELD LTD,MARSHFIELD,WI,900099.0
EIN-39-0804125,HUDSON HOSPITAL INC,HUDSON,WI,623990.0
EIN-39-0806160,OSHKOSH FAMILY INCORPORATED,OSHKOSH,WI,624100.0
EIN-39-0806171,LUTHERAN COUNSELING AND FAMILY SERVICES OF WISCONSIN INC,WAUWATOSA,WI,624100.0
EIN-39-0806172,LA CROSSE AREA FAMILY Y M C A INC,LA CROSSE,WI,813410.0
EIN-39-0806174,AURORA HEALTH CARE INC,MILWAUKEE,WI,900099.0
EIN-39-0806175,BOY SCOUTS OF AMERICA,LA CROSSE,WI,900099.0
EIN-39-0806182,WISCONSIN POLICY FORUM INC,MILWAUKEE,WI,541690.0
EIN-39-0806184,MABEL TAINTER LITERARY LIBRARY & EDUCATIONAL SOCIETY,MENOMONIE,WI,900099.0
EIN-39-0806186,FAMILY SERVICE MADISON INC,MADISON,WI,624190.0
EIN-39-0806190,UNITED WAY OF GREATER MILWAUKEE & WAUKESHA COUNTY INC,MILWAUKEE,WI,900099.0
EIN-39-0806191,YOUNG MENS CHRISTIAN ASSOCIATION OF THE FOX CITIES INC,APPLETON,WI,813410.0
EIN-39-0806215,MILWAUKEE CATHOLIC HOME INC,MILWAUKEE,WI,623000.0
EIN-39-0806253,YOUNG MENS CHRISTIAN ASSOCIATION OF DANE COUNTY INC,MADISON,WI,813410.0
EIN-39-0806257,MILWAUKEE CENTER FOR INDEPENDENCE INC,MILWAUKEE,WI,624100.0
EIN-39-0806262,ST JOSEPH ACADEMY INC,MILWAUKEE,WI,611110.0
EIN-39-0806265,WAUPUN MEMORIAL HOSPITAL,WAUPUN,WI,621110.0
EIN-39-0806277,YOUNG WOMENS CHRISTIAN ASSOCIATION OF GREATER GREEN BAY INC,GREEN BAY,WI,900099.0
EIN-39-0806284,LEGAL AID SOCIETY OF MILWAUKEE,MILWAUKEE,WI,541100.0
EIN-39-0806285,UNITED WAY OF KENOSHA COUNTY,KENOSHA,WI,900099.0
EIN-39-0806286,CURATIVE CARE NETWORK INC,MILWAUKEE,WI,624110.0
EIN-39-0806292,BOYS AND GIRLS CLUB OF GREATER MILWAUKEE INC,MILWAUKEE,WI,900099.0
EIN-39-0806297,LAWRENCE UNIVERSITY OF WISCONSIN,APPLETON,WI,611710.0
EIN-39-0806299,BROWN COUNTY UNITED WAY INC,GREEN BAY,WI,900099.0
EIN-39-0806303,YWCA MADISON INC,MADISON,WI,624190.0
EIN-39-0806321,CATHOLIC CHARITIES OF THE ARCHDIOCESE OF MILWAUKEE INC,MILWAUKEE,WI,624100.0
EIN-39-0806323,KENOSHA VISITING NURSE ASSOCIATION INC,KENOSHA,WI,623000.0
EIN-39-0806335,DANE COUNTY HUMANE SOCIETY,MADISON,WI,813312.0
EIN-39-0806339,CHILDRENS OUTING ASSN,MILWAUKEE,WI,900099.0
EIN-39-0806342,BOY SCOUTS OF AMERICA,WAUKESHA,WI,721210.0
EIN-39-0806344,FOND DU LAC LUTHERAN HOME INC,WATERTOWN,WI,623000.0
EIN-39-0806350,INTERNATIONAL INSTITUTE OF WISCONSIN INC,MILWAUKEE,WI,624100.0
EIN-39-0806359,THEDACARE MEDICAL CENTER-BERLIN INC,APPLETON,WI,624100.0
EIN-39-0806363,WAYLAND ACADEMY,BEAVER DAM,WI,611110.0
EIN-39-0806367,MERITER HOSPITAL INC,MADISON,WI,900099.0
EIN-39-0806368,YMCA OF NORTHERN ROCK COUNTY INC,JANESVILLE,WI,900099.0
EIN-39-0806378,GLACIAL COMMUNITY YMCA INC,OCONOMOWOC,WI,813410.0
EIN-39-0806380,CHILDRENS SERVICE SOCIETY OF WISCONSIN,MILWAUKEE,WI,624100.0
EIN-39-0806398,LAD LAKE INC,DOUSMAN,WI,611710.0
EIN-39-0806435,CURATIVE CONNECTIONS INC,GREEN BAY,WI,624100.0
EIN-39-0806436,YOUNG MENS CHRISTIAN ASSOCIATION OF FOND DU LAC,FOND DU LAC,WI,624110.0
EIN-39-0806445,JOURNEY MENTAL HEALTH CENTER INC,MADISON,WI,621420.0
EIN-39-0806814,AMERICAN LUTHERAN HOMES INC,EAU CLAIRE,WI,623000.0
EIN-39-0806828,MEMORIAL HOSPITAL INC,NEILLSVILLE,WI,621110.0
EIN-39-0806866,THE LEGACY AT ST JOSEPHS HOME,KENOSHA,WI,623000.0
EIN-39-0807054,ST JOSEPH REAL ESTATE SERVICES CORPORATION,GREEN BAY,WI,524126.0
EIN-39-0807066,MILWAUKEE CHRISTIAN CENTER INC,MILWAUKEE,WI,812900.0
EIN-39-0807067,CATHOLIC CHARITIES INC,MADISON,WI,624110.0
EIN-39-0807068,THEDACARE MEDICAL CENTER-SHAWANO INC,APPLETON,WI,621400.0
EIN-39-0807204,SAINT JOHNS COMMUNITIES INC,MILWAUKEE,WI,623000.0
EIN-39-0807205,THE LUTHERAN HOME INC,WAUWATOSA,WI,623000.0
EIN-39-0807227,BOY SCOUTS OF AMERICA,EAU CLAIRE,WI,713990.0
EIN-39-0807235,VERSITI WISCONSIN INC,MILWAUKEE,WI,621500.0
EIN-39-0807236,AGNESIAN HEALTHCARE INC,FOND DU LAC,WI,621110.0
EIN-39-0807254,YOUNG MENS CHRISTIAN ASSOCIATION,RACINE,WI,713940.0
EIN-39-0808438,CATHOLIC CHARITIES OF THE DIOCESE OF GREEN BAY INC,GREEN BAY,WI,900099.0
EIN-39-0808440,PRESBYTERIAN STUDENT CENTER FOUNDATION,MADISON,WI,531110.0
EIN-39-0808442,WESTFIELDS HOSPITAL INC,MINNEAPOLIS,MN,623000.0
EIN-39-0808453,NORTHERN LIGHTS SERVICES INC,WASHBURN,WI,623000.0
EIN-39-0808464,WISCONSIN COMMUNITY SERVICES INC,MILWAUKEE,WI,624100.0
EIN-39-0808491,GOODWILL INDUSTRIES OF SOUTHEASTERN WISCONSIN INC,GREENDALE,WI,561499.0
EIN-39-0808498,RICHLAND HOSPITAL,RICHLAND CTR,WI,621990.0
EIN-39-0808501,FAMILY SERVICE ASSOCIATION OF SHEBOYGAN INC,SHEBOYGAN,WI,624100.0
EIN-39-0808506,VISION FORWARD ASSOCIATION INCORPORATED,MILWAUKEE,WI,900099.0
EIN-39-0808509,THE MONROE CLINIC INC,MONROE,WI,621110.0
EIN-39-0808510,YOUNG WOMENS CHRISTIAN ASSOCIATION,JANESVILLE,WI,624410.0
EIN-39-0808552,AMERICAN SOCIETY OF AGRONOMY INC,FITCHBURG,WI,541900.0
EIN-39-0810547,LAKESIDE CURATIVE SERVICES INC,RACINE,WI,624310.0
EIN-39-0812532,CHILDRENS HOSPITAL OF WISCONSIN INC,MILWAUKEE,WI,621990.0
EIN-39-0813396,BOYS & GIRLS BRIGADE ASSOCIATION INC,NEENAH,WI,900099.0
EIN-39-0813397,BOY SCOUTS OF AMERICA,WESTON,WI,900099.0
EIN-39-0813416,GUNDERSEN LUTHERAN MEDICAL CENTER INC,LA CROSSE,WI,621500.0
EIN-39-0813466,GREATER GREEN BAY YMCA INC,GREEN BAY,WI,624110.0
EIN-39-0813468,SUPERIOR DOUGLAS COUNTY FAMILY YMCA INC,SUPERIOR,WI,713940.0
EIN-39-0816846,LUTHERAN SOCIAL SERVICES OF WISCONSIN AND UPPER MICHIGAN,WEST ALLIS,WI,624100.0
EIN-39-0816849,EASTER SEALS SOUTHEAST WISCONSIN INC,WEST ALLIS,WI,624120.0
EIN-39-0816866,YOUNG WOMENS CHRISTIAN ASSOC,WAUSAU,WI,611710.0
EIN-39-0819992,EDGERTON HOSPITAL AND HEALTH SERVICES,EDGERTON,WI,622110.0
EIN-39-0824004,ENCOMPASS EARLY EDUCATION AND CARE INC,GREEN BAY,WI,900099.0
EIN-39-0824015,THEDACARE REGIONAL MEDICAL CENTER- APPLETON INC,APPLETON,WI,621990.0
EIN-39-0824864,FOND DU LAC COUNTY AGRICULTURAL SOCIETY,FOND DU LAC,WI,713990.0
EIN-39-0825331,ROCK COUNTY HISTORICAL SOCIETY,JANESVILLE,WI,900099.0
EIN-39-0826101,HEAR WISCONSIN INC,WEST ALLIS,WI,541900.0
EIN-39-0826123,ST MARYS HOME FOR THE AGED INC,MANITOWOC,WI,623000.0
EIN-39-0827035,JACKSON COUNTY AGRICULTURAL SOCIETY,BLK RIVER FLS,WI,900099.0
EIN-39-0827320,FAMILY SERVICES OF NORTHEAST WISCONSIN INC,GREEN BAY,WI,624100.0
EIN-39-0830271,SHEBOYGAN COUNTY Y M C A,SHEBOYGAN,WI,624100.0
EIN-39-0830664,THEDACARE REGIONAL MEDICAL CENTER - NEENAH INC,APPLETON,WI,621990.0
EIN-39-0831135,BUFFALO COUNTY AGRICULTURAL ASSN INC,MONDOVI,WI,711300.0
EIN-39-0832605,MORROW MEMORIAL HOME FOR THE AGED,SPARTA,WI,623000.0
EIN-39-0833399,4-H CLUBS & AFFILIATED 4-H ORGANIZATIONS,JANESVILLE,WI,900099.0
EIN-39-0833612,WISCONSIN ALUMNI RESEARCH FOUNDATION,MADISON,WI,900099.0
EIN-39-0833966,FAMILY SERVICES OF SOUTHERN WISCONSIN & NORTHERN ILLINOIS INC,BELOIT,WI,624100.0
EIN-39-0838135,ODD FELLOW REBEKAH HOME ASSOCIATION INC,GREEN BAY,WI,623000.0
EIN-39-0841883,LIVING CHURCH FOUNDATION INC,MILWAUKEE,WI,541800.0
EIN-39-0843803,UNITED PIONEER HOME INC,LUCK,WI,623000.0
EIN-39-0844803,BLOOD CENTER OF NORTHCENTRAL WISCONSIN INC,WAUSAU,WI,621500.0
EIN-39-0844891,MONROE COUNTY AGRICULTURAL SOCIETY,TOMAH,WI,713990.0
EIN-39-0845016,LUTHERAN HOMES OF OCONOMOWOC INC,OCONOMOWOC,WI,623000.0
EIN-39-0845590,MEMORIAL HOSPITAL OF BOSCOBEL,BOSCOBEL,WI,621110.0
EIN-39-0852152,DELAVAN CHRISTIAN SCHOOL SOCIETY INCORPORATED,DELAVAN,WI,900099.0
EIN-39-0854841,ATTIC ANGEL ASSOCIATION,MADISON,WI,900099.0
EIN-39-0855821,WAUSAU CURLING CLUB INC,WAUSAU,WI,713990.0
EIN-39-0857537,ST CATHERINE RESIDENCE INC,DENVER,CO,532000.0
EIN-39-0866519,MILWAUKEE ACADEMY OF MEDICINE INC,MILWAUKEE,WI,900099.0
EIN-39-0867186,JEWISH FEDERATION OF MADISON INC,MADISON,WI,713990.0
EIN-39-0869788,THEDACARE MEDICAL CENTER NEW LONDON INC,APPLETON,WI,624100.0
EIN-39-0871113,THEDACARE MEDICAL CENTER-WAUPACA INC,APPLETON,WI,621400.0
EIN-39-0872080,SAUK PRAIRIE HEALTHCARE INC,PR DU SAC,WI,621990.0
EIN-39-0872542,LUTHERAN DEACONESS MOTHERHOUSE AT MILWAUKEE,MILWAUKEE,WI,900099.0
EIN-39-0874683,CLEARVIEW HOME CORPORATION,DELAFIELD,WI,623312.0
EIN-39-0878909,YOUNG MENS CHRISTIAN ASSOCIATION,OSHKOSH,WI,813410.0
EIN-39-0884495,BROWN COUNTY HISTORICAL SOCIETY,GREEN BAY,WI,511120.0
EIN-39-0884514,CHRISTIAN HOME AND REHABILITATION CENTER INC,WAUPUN,WI,623110.0
EIN-39-0892022,GENEVA AREA FOUNDATION,LAKE GENEVA,WI,532000.0
EIN-39-0901265,CEREBRAL PALSY INC,GREEN BAY,WI,624100.0
EIN-39-0906273,COMMUNITY BLOOD CENTER INC,APPLETON,WI,621500.0
EIN-39-0908320,AMERY REGIONAL MEDICAL CENTER INC,MINNEAPOLIS,MN,621110.0
EIN-39-0908517,DOMINICAN SISTERS CORP ST ANN REST HOME,MILWAUKEE,WI,623000.0
EIN-39-0912502,AMERICAN SOCIETY FOR QUALITY INC,MILWAUKEE,WI,611600.0
EIN-39-0912682,MERCY HOSPITAL AUXILIARY INC,JANESVILLE,WI,900099.0
EIN-39-0914663,GREEN BAY CATHOLIC COMPASS INC,GREEN BAY,WI,541800.0
EIN-39-0914868,WISCONSIN 4-H FOUNDATION INC,MADISON,WI,561110.0
EIN-39-0920672,MANITOU COUNCIL INC,SHEBOYGAN,WI,900099.0
EIN-39-0921632,VALLEY PACKAGING INDUSTRIES INC,APPLETON,WI,541200.0
EIN-39-0922378,LAKE GENEVA FOUNDATION,LAKE GENEVA,WI,611600.0
EIN-39-0926284,PRAIRIE DU CHIEN MEMORIAL HOSPITAL ASSOCIATION INC,PR DU CHIEN,WI,622110.0
EIN-39-0928583,BELOIT HEALTH SYSTEM AUXILIARY INC,BELOIT,WI,900099.0
EIN-39-0929462,YOUNG MENS CHRISTIAN ASSOCIATION JOHN E ALEXANDER SOUTH WOOD COUNTY,PORT EDWARDS,WI,713990.0
EIN-39-0929538,ST JOSEPHS HEALTH SERVICES INC,HILLSBORO,WI,621400.0
EIN-39-0929969,PEWAUKEE LAKE SAILING SCHOOL INC,PEWAUKEE,WI,900099.0
EIN-39-0930993,COVE SCHOOL INC,NORTHBROOK,IL,611600.0
EIN-39-0940744,CATHOLIC CHARITIES BUREAU INC,SUPERIOR,WI,900099.0
EIN-39-0942151,METHODIST MANOR INC,WEST ALLIS,WI,623000.0
EIN-39-0942348,MINERAL POINT HISTORICAL SOCIETY INC,MINERAL POINT,WI,900099.0
EIN-39-0944012,MOUNDVIEW MEMORIAL HOSPITAL & CLINICS INC,FRIENDSHIP,WI,621300.0
EIN-39-0945040,STEAMFITTERS TRAINING SCHOOL INC,MILWAUKEE,WI,900099.0
EIN-39-0963472,LUTHERDALE BIBLE CAMP INC,ELKHORN,WI,855644.0
EIN-39-0967853,SOIL SCIENCE SOCIETY OF AMERICA INC,FITCHBURG,WI,541900.0
EIN-39-0968652,GLENHAVEN INC,GLENWOOD CITY,WI,623000.0
EIN-39-0971649,L E PHILLIPS CAREER DEVELOPMENT CENTER INC,EAU CLAIRE,WI,611430.0
EIN-39-0973879,THE HUMANE SOCIETY OF SOUTHERN WISCONSIN INC,JANESVILLE,WI,812910.0
EIN-39-0974673,STATELINE BOYS & GIRLS CLUBS INC,BELOIT,WI,624110.0
EIN-39-0975374,SKYLIGHT MUSIC THEATRE CORP,MILWAUKEE,WI,711110.0
EIN-39-0975675,OPPORTUNITY OF NORTH CENTRAL WISCONSIN INC,WAUSAU,WI,623990.0
EIN-39-0977746,WISCONSIN COUNCIL OF THE BLIND & VISUALLY IMPAIRED INC,MADISON,WI,624100.0
EIN-39-0977801,AMERICAN ASSOCIATION FOR CLINICAL CHEMISTRY INC,WASHINGTON,DC,900099.0
EIN-39-0978146,LIFE NAVIGATORS INC,MILWAUKEE,WI,624110.0
EIN-39-0978445,VITERBO COLLEGE INC,LA CROSSE,WI,611600.0
EIN-39-0979908,FAIRHAVEN CORPORATION,WHITEWATER,WI,623000.0
EIN-39-0981434,UNITED LUTHERAN PROGRAM FOR THE AGING INC,WAUWATOSA,WI,623000.0
EIN-39-0983675,FPS-THE INTERNATIONAL ORGANIZATION FOR FLUID PWR & MOTION CONT PROF,CHERRY HILL,NJ,611600.0
EIN-39-0984402,NORTHCOTT NEIGHBORHOOD HOUSE,MILWAUKEE,WI,900099.0
EIN-39-0986031,PENINSULA PLAYERS THEATRE FOUNDATION INC,FISH CREEK,WI,711110.0
EIN-39-0987024,ASPIRO INC,GREEN BAY,WI,624100.0
EIN-39-0988784,IMPACT ALCOHOL AND OTHER DRUG ABUSE SERVICES INC,MILWAUKEE,WI,900099.0
EIN-39-0988901,WISCONSIN LIONS FOUNDATION INC,ROSHOLT,WI,531120.0
EIN-39-0988996,DIVERSE OPTIONS INC,RIPON,WI,812900.0
EIN-39-0991818,LAKESIDE PACKAGING PLUS INC,NEENAH,WI,900099.0
EIN-39-1016242,GENEVA LAKE SAILING SCHOOL INC,FONTANA,WI,713990.0
EIN-39-1016541,WISCONSIN MONTESSORI SOCIETY INC,MILWAUKEE,WI,611600.0
EIN-39-1017647,MUSEUM OF WISCONSIN ART INC,WEST BEND,WI,611600.0
EIN-39-1017822,META HOUSE INC,MILWAUKEE,WI,623990.0
EIN-39-1017908,OSHKOSH AREA UNITED WAY INC,OSHKOSH,WI,900099.0
EIN-39-1018013,MENTAL HEALTH AMERICA IN SHEBOYGAN COUNTY INC,SHEBOYGAN,WI,923120.0
EIN-39-1018155,RACINE ART MUSEUM ASSOCIATION INC,RACINE,WI,611600.0
EIN-39-1021989,MILWAUKEE COUNTY HISTORICAL SOCIETY,MILWAUKEE,WI,541900.0
EIN-39-1022023,SOCIETY OF WOOD SCIENCE AND TECHNOLOGY,MONONA,WI,511120.0
EIN-39-1022482,EISENHOWER CENTER INC,MILWAUKEE,WI,624100.0
EIN-39-1022483,THE MILWAUKEE REHABILITATION CENTER INC,MILWAUKEE,WI,624310.0
EIN-39-1022638,HUMANE SOCIETY OF JEFFERSON COUNTY INC,JEFFERSON,WI,900099.0
EIN-39-1022770,SISTER SERVANTS OF CHRIST THE KING INC,MOUNT CALVARY,WI,623110.0
EIN-39-1023165,KANDU INDUSTRIES INC,JANESVILLE,WI,624120.0
EIN-39-1023326,MID-CONTINENT RAILWAY HISTORICAL SOCIETY INC,NORTH FREEDOM,WI,712110.0
EIN-39-1024001,PORTAL INC,GRAFTON,WI,624310.0
EIN-39-1027374,SCHMITT WOODLAND HILLS INCORPORATED,RICHLAND CTR,WI,623000.0
EIN-39-1027536,BLACK RIVER MEMORIAL HOSPITAL INC,BLACK RIVER FALLS,WI,621400.0
EIN-39-1028081,BELOIT HEALTH SYSTEM INC,BELOIT,WI,622000.0
EIN-39-1028657,GUNDERSEN CLINIC LTD,LA CROSSE,WI,621498.0
EIN-39-1029149,ST PAUL ELDER SERVICES INC,KAUKAUNA,WI,623110.0
EIN-39-1029998,ST FRANCIS HOME OF FOND DU LAC WISCONSIN INC,FOND DU LAC,WI,623110.0
EIN-39-1030012,NEENAH ANIMAL SHELTER INC,NEENAH,WI,900099.0
EIN-39-1030350,RCS EMPOWERS INC,SHEBOYGAN,WI,623990.0
EIN-39-1030611,UNITED METHODIST CHILDRENS SERVICES OF WISCONSIN INC,MILWAUKEE,WI,812900.0
EIN-39-1032234,MIRAVIDA LIVING INC,OSHKOSH,WI,623990.0
EIN-39-1034021,INTERNATIONAL FOUNDATION OF EMPLOYEE BENEFIT PLANS INC,BROOKFIELD,WI,813920.0
EIN-39-1034054,UNITED CEREBRAL PALSY OF GREATER DANE COUNTY INC,MADISON,WI,624100.0
EIN-39-1034161,THE ARC FOND DU LAC INC,FOND DU LAC,WI,623990.0
EIN-39-1035282,BROOKE INDUSTRIES INC,FOND DU LAC,WI,624310.0
EIN-39-1035770,WOMEN IN TRANSITION INC,MADISON,WI,624200.0
EIN-39-1038707,FAMILY SERVICE AGENCY OF WAUKESHA COUNTY INC,WAUKESHA,WI,624190.0
EIN-39-1039081,COLFAX HEALTH AND REHABILITATION CENTER INC,COLFAX,WI,623000.0
EIN-39-1039417,WISCONSIN ASSOCIATION OF INDEPENDENT COLLEGES AND UNIVERSIT,MADISON,WI,611710.0
EIN-39-1040145,FORT HEALTHCARE PARTNERS,FORT ATKINSON,WI,624200.0
EIN-39-1044318,OPPORTUNITY DEVELOPMENT CENTERS INC,WISC RAPIDS,WI,310000.0
EIN-39-1044657,RIDGES SANCTUARY INC,BAILEYS HARBOR,WI,900099.0
EIN-39-1047205,FOUNDATIONS HEALTH AND WHOLENESS INC,GREEN BAY,WI,624100.0
EIN-39-1047600,GREEN LAKE ASSOCIATION INC,GREEN LAKE,WI,999999.0
EIN-39-1048842,CRAWFORD COUNTY OPPORTUNITY CENTER INC,PR DU CHIEN,WI,624100.0
EIN-39-1049688,MILWAUKEE WORLD FESTIVAL INC,MILWAUKEE,WI,711300.0
EIN-39-1050492,NEWCAP INC,OCONTO,WI,621400.0
EIN-39-1050684,SHEBOYGAN COUNTY HUMANE SOCIETY,SHEBOYGAN,WI,900099.0
EIN-39-1051779,CENTRAL WISCONSIN COMMUNITY ACTION COUNCIL INC,WISC DELLS,WI,531110.0
EIN-39-1052077,COMMUNITY ACTION INC OF ROCK AND WALWORTH COUNTIES,BELOIT,WI,624410.0
EIN-39-1052471,RAWHIDE INC,NEW LONDON,WI,623990.0
EIN-39-1053365,ADVOCAP INC,FOND DU LAC,WI,624100.0
EIN-39-1053511,SOUTHWESTERN WISCONSIN COMMUNITY ACTION PROGRAM INC,DODGEVILLE,WI,624200.0
EIN-39-1053697,PORTAL-FOSTER CENTER INC,MADISON,WI,531110.0
EIN-39-1053827,COMMUNITY ACTION COALTION FOR SOUTH CENTRAL WISCONSIN INC,MADISON,WI,624200.0
EIN-39-1053844,ST CROIX COUNTY HISTORICAL SOCIETY INC,HUDSON,WI,519100.0
EIN-39-1076993,WESTERN DAIRYLAND ECONOMIC OPPORTUNITY COUNCIL INCORPORATED,INDEPENDENCE,WI,624200.0
EIN-39-1077192,LEGAL ACTION OF WISCONSIN INC,MILWAUKEE,WI,541100.0
EIN-39-1077239,MARATHON COUNTY CHILD DEVELOPMENT AGENCY INC,WAUSAU,WI,611710.0
EIN-39-1077483,SHEBOYGAN HUMAN RIGHTS ASSOCIATION INC,SHEBOYGAN,WI,611110.0
EIN-39-1077614,COULEECAP INC,WESTBY,WI,531110.0
EIN-39-1078133,OPPORTUNITIES INC OF JEFFERSON COUNTY,FORT ATKINSON,WI,561300.0
EIN-39-1078145,ORC INDUSTRIES INC,LA CROSSE,WI,310000.0
EIN-39-1078850,EPHRAIM YACHT CLUB,EPHRAIM,WI,611600.0
EIN-39-1079237,RACINE COUNTY OPPORTUNITY CENTER INC,MT PLEASANT,WI,624110.0
EIN-39-1080897,CAP SERVICES INC,STEVENS POINT,WI,531110.0
EIN-39-1081800,EVERGREEN RETIREMENT COMMUNITY INC,OSHKOSH,WI,623000.0
EIN-39-1083870,INLAND LAKE YACHTING ASSOCIATION INC,EAST TROY,WI,713990.0
EIN-39-1085048,ROBERT E BERRY HALFWAY HOUSE INC,FOND DU LAC,WI,624310.0
EIN-39-1085180,JOHN MICHAEL KOHLER ARTS CENTER INC,SHEBOYGAN,WI,611600.0
EIN-39-1086966,INDIANHEAD COMMUNITY ACTION AGENCY,LADYSMITH,WI,624200.0
EIN-39-1087412,ST JOSEPH RESIDENCE INC,NEW LONDON,WI,623000.0
EIN-39-1091469,NORTHWEST WISCONSIN COMMUNITY SERVICES AGENCY INC,SUPERIOR,WI,531110.0
EIN-39-1093701,PENFIELD CHILDRENS CENTER,MILWAUKEE,WI,624100.0
EIN-39-1095827,WISCONSIN WILDLIFE FEDERATION INC,POYNETTE,WI,561000.0
EIN-39-1096121,METHODIST MANOR HEALTH CENTER INC,WEST ALLIS,WI,623000.0
EIN-39-1096409,CAMP GRAY INC,REEDSBURG,WI,713990.0
EIN-39-1097337,WATERTOWN HUMANE SOCIETY INC,WATERTOWN,WI,900099.0
EIN-39-1097670,GREEN VALLEY ENTERPRISES INC OF BEAVER DAM,BEAVER DAM,WI,623990.0
EIN-39-1098146,URBAN LEAGUE OF GREATER MADISON INC,MADISON,WI,624190.0
EIN-39-1098877,CEREBRAL PALSY OF RACINE COUNTY,RACINE,WI,624100.0
EIN-39-1101287,RIPON MEDICAL CENTER INC,RIPON,WI,621110.0
EIN-39-1102434,WRVM INC,SURING,WI,515100.0
EIN-39-1126207,OZAUKEE COUNTY HISTORICAL SOCIETY INC,CEDARBURG,WI,713990.0
EIN-39-1128473,WISCONSIN MARITIME MUSEUM INC,MANITOWOC,WI,900099.0
EIN-39-1133761,NATIONAL KIDNEY FOUNDATION OF WISCONSIN INC,WEST ALLIS,WI,900099.0
EIN-39-1136315,CAMP MANITOWISH Y M C A INC,BOULDER JUNCTION,WI,900099.0
EIN-39-1138151,FOND DU LAC HUMANE SOCIETY INC,FOND DU LAC,WI,541900.0
EIN-39-1141037,IMPACT SEVEN INCORPORATED,RICE LAKE,WI,531310.0
EIN-39-1143353,BROADSCOPE DISABILITY SERVICES INC,GREENFIELD,WI,623990.0
EIN-39-1144121,RICE LAKE HOUSING AUTHORITY INC,RICE LAKE,WI,900099.0
EIN-39-1144446,LA CASA DE ESPERANZA,WAUKESHA,WI,624410.0
EIN-39-1144785,GREENCO INDUSTRIES INC,MONROE,WI,623990.0
EIN-39-1144913,GOODWILL INDUSTRIES OF NORTH CENTRAL WISC INC,MENASHA,WI,900004.0
EIN-39-1145116,UNIVERSITY OF WISCONSIN LA CROSSE FOUNDATION INC,LA CROSSE,WI,523000.0
EIN-39-1145533,WESTGATE SPORTSMAN CLUB,EAU CLAIRE,WI,711210.0
EIN-39-1146191,UNITED COMMUNITY CENTER INC,MILWAUKEE,WI,812900.0
EIN-39-1147571,GOODWILL INDUSTRIES OF SOUTH CENTRAL WISCONSIN INC,MADISON,WI,453310.0
EIN-39-1147668,EAST SHORE INDUSTRIES INC,ALGOMA,WI,624310.0
EIN-39-1149038,SUNSHINE HOUSE INC,STURGEON BAY,WI,621610.0
EIN-39-1150504,MILWAUKEE REGIONAL MEDICAL CENTER INC,WAUKESHA,WI,621910.0
EIN-39-1151791,4C FOR CHILDREN INC,MILWAUKEE,WI,541900.0
EIN-39-1153248,BALDWIN CARE CENTER INC,BALDWIN,WI,623000.0
EIN-39-1154686,RED CABOOSE CHILD CARE CENTER INC,MADISON,WI,624410.0
EIN-39-1155728,RESIDENTIAL SERVICES INC,FOND DU LAC,WI,623000.0
EIN-39-1156302,DEVELOPMENTAL DISABILITIES INFORMATION SERVICE INC,MT PLEASANT,WI,624120.0
EIN-39-1160348,MARY LINSMEIER SCHOOLS INC,BROOKFIELD,WI,624410.0
EIN-39-1165742,COMMUNITY COORDINATED CHILD CARE,MADISON,WI,624190.0
EIN-39-1166888,OMEGA SCHOOL INC,MADISON,WI,611691.0
EIN-39-1167117,TREMPEALEAU COUNTY HOMES INC,WHITEHALL,WI,531110.0
EIN-39-1167483,CONGREGATIONAL HOME INC,BROOKFIELD,WI,623312.0
EIN-39-1167942,FOLKLORE VILLAGE FARM INC,DODGEVILLE,WI,713990.0
EIN-39-1168338,CAREERS INDUSTRIES INC,RACINE,WI,611430.0
EIN-39-1169331,KINDERGARTEN PREPARATORY PRESCHOOL INC,WAUKESHA,WI,611600.0
EIN-39-1171298,HORIZON HOME CARE & HOSPICE INC,MILWAUKEE,WI,623000.0
EIN-39-1171895,NATIONAL ASSOCIATION FOR BLACK VETERANS INC,MILWAUKEE,WI,511120.0
EIN-39-1172266,NOVA COUNSELING SERVICES INC,OSHKOSH,WI,624100.0
EIN-39-1172274,HODAN COMMUNITY SERVICES INC,MINERAL POINT,WI,624100.0
EIN-39-1172378,COMMUNITY SHARES OF WISCONSIN INC,MADISON,WI,813319.0
EIN-39-1172460,LAKE BEULAH SAILING SCHOOL INC,EAST TROY,WI,611600.0
